Date,Time,PAR_uncal,PAR_cal,°C,Site,Habitat,Timepoint
12/18/21,13:14:00,,181.6892,,Santa Martha Reef,Reef,November 2021
12/18/21,13:24:00,,607.6378,,Santa Martha Reef,Reef,November 2021
12/18/21,13:34:00,,596.6422,,Santa Martha Reef,Reef,November 2021
12/18/21,13:44:00,,582.7668,,Santa Martha Reef,Reef,November 2021
12/18/21,13:54:00,,379.61,,Santa Martha Reef,Reef,November 2021
12/18/21,14:04:00,,597.1658,,Santa Martha Reef,Reef,November 2021
12/18/21,14:14:00,,433.8026,,Santa Martha Reef,Reef,November 2021
12/18/21,14:24:00,,265.2034,,Santa Martha Reef,Reef,November 2021
12/18/21,14:34:00,,204.204,,Santa Martha Reef,Reef,November 2021
12/18/21,14:44:00,,86.9176,,Santa Martha Reef,Reef,November 2021
12/18/21,14:54:00,,74.3512,,Santa Martha Reef,Reef,November 2021
12/18/21,15:04:00,,102.6256,,Santa Martha Reef,Reef,November 2021
12/18/21,15:14:00,,160.7452,,Santa Martha Reef,Reef,November 2021
12/18/21,15:24:00,,76.7074,,Santa Martha Reef,Reef,November 2021
12/18/21,15:34:00,,158.1272,,Santa Martha Reef,Reef,November 2021
12/18/21,15:44:00,,146.8698,,Santa Martha Reef,Reef,November 2021
12/18/21,15:54:00,,48.433,,Santa Martha Reef,Reef,November 2021
12/18/21,16:04:00,,98.175,,Santa Martha Reef,Reef,November 2021
12/18/21,16:14:00,,118.5954,,Santa Martha Reef,Reef,November 2021
12/18/21,16:24:00,,83.5142,,Santa Martha Reef,Reef,November 2021
12/18/21,16:34:00,,100.2694,,Santa Martha Reef,Reef,November 2021
12/18/21,16:44:00,,88.4884,,Santa Martha Reef,Reef,November 2021
12/18/21,16:54:00,,106.029,,Santa Martha Reef,Reef,November 2021
12/18/21,17:04:00,,98.6986,,Santa Martha Reef,Reef,November 2021
12/18/21,17:14:00,,68.8534,,Santa Martha Reef,Reef,November 2021
12/18/21,17:24:00,,50.5274,,Santa Martha Reef,Reef,November 2021
12/18/21,17:34:00,,25.1328,,Santa Martha Reef,Reef,November 2021
12/18/21,17:44:00,,17.2788,,Santa Martha Reef,Reef,November 2021
12/18/21,17:54:00,,11.5192,,Santa Martha Reef,Reef,November 2021
12/18/21,18:04:00,,7.0686,,Santa Martha Reef,Reef,November 2021
12/18/21,18:14:00,,2.8798,,Santa Martha Reef,Reef,November 2021
12/18/21,18:24:00,,0.5236,,Santa Martha Reef,Reef,November 2021
12/20/21,6:44:00,,0.7854,,Santa Martha Reef,Reef,November 2021
12/20/21,6:54:00,,2.3562,,Santa Martha Reef,Reef,November 2021
12/20/21,7:04:00,,12.0428,,Santa Martha Reef,Reef,November 2021
12/20/21,7:14:00,,20.944,,Santa Martha Reef,Reef,November 2021
12/20/21,7:24:00,,34.8194,,Santa Martha Reef,Reef,November 2021
12/20/21,7:34:00,,55.2398,,Santa Martha Reef,Reef,November 2021
12/20/21,7:44:00,,82.2052,,Santa Martha Reef,Reef,November 2021
12/20/21,7:54:00,,88.7502,,Santa Martha Reef,Reef,November 2021
12/20/21,8:04:00,,123.3078,,Santa Martha Reef,Reef,November 2021
12/20/21,8:14:00,,150.535,,Santa Martha Reef,Reef,November 2021
12/20/21,8:24:00,,155.771,,Santa Martha Reef,Reef,November 2021
12/20/21,8:34:00,,90.0592,,Santa Martha Reef,Reef,November 2021
12/20/21,8:44:00,,278.2934,,Santa Martha Reef,Reef,November 2021
12/20/21,8:54:00,,277.508,,Santa Martha Reef,Reef,November 2021
12/20/21,9:04:00,,265.9888,,Santa Martha Reef,Reef,November 2021
12/20/21,9:14:00,,307.0914,,Santa Martha Reef,Reef,November 2021
12/20/21,9:24:00,,137.9686,,Santa Martha Reef,Reef,November 2021
12/20/21,9:34:00,,375.9448,,Santa Martha Reef,Reef,November 2021
12/20/21,9:44:00,,378.301,,Santa Martha Reef,Reef,November 2021
12/20/21,9:54:00,,381.1808,,Santa Martha Reef,Reef,November 2021
12/20/21,10:04:00,,427.7812,,Santa Martha Reef,Reef,November 2021
12/20/21,10:14:00,,396.3652,,Santa Martha Reef,Reef,November 2021
12/20/21,10:24:00,,447.1544,,Santa Martha Reef,Reef,November 2021
12/20/21,10:34:00,,455.2702,,Santa Martha Reef,Reef,November 2021
12/20/21,10:44:00,,510.2482,,Santa Martha Reef,Reef,November 2021
12/20/21,10:54:00,,542.7114,,Santa Martha Reef,Reef,November 2021
12/20/21,11:04:00,,563.6554,,Santa Martha Reef,Reef,November 2021
12/20/21,11:14:00,,358.1424,,Santa Martha Reef,Reef,November 2021
12/20/21,11:24:00,,563.3936,,Santa Martha Reef,Reef,November 2021
12/20/21,11:34:00,,418.88,,Santa Martha Reef,Reef,November 2021
12/20/21,11:44:00,,627.7964,,Santa Martha Reef,Reef,November 2021
12/20/21,11:54:00,,624.9166,,Santa Martha Reef,Reef,November 2021
12/20/21,12:04:00,,608.9468,,Santa Martha Reef,Reef,November 2021
12/20/21,12:14:00,,417.8328,,Santa Martha Reef,Reef,November 2021
12/20/21,12:24:00,,592.4534,,Santa Martha Reef,Reef,November 2021
12/20/21,12:34:00,,629.3672,,Santa Martha Reef,Reef,November 2021
12/20/21,12:44:00,,617.0626,,Santa Martha Reef,Reef,November 2021
12/20/21,12:54:00,,449.7724,,Santa Martha Reef,Reef,November 2021
12/20/21,13:04:00,,487.2098,,Santa Martha Reef,Reef,November 2021
12/20/21,13:14:00,,355.7862,,Santa Martha Reef,Reef,November 2021
12/20/21,13:24:00,,481.712,,Santa Martha Reef,Reef,November 2021
12/20/21,13:34:00,,449.2488,,Santa Martha Reef,Reef,November 2021
12/20/21,13:44:00,,516.5314,,Santa Martha Reef,Reef,November 2021
12/20/21,13:54:00,,458.4118,,Santa Martha Reef,Reef,November 2021
12/20/21,14:04:00,,422.2834,,Santa Martha Reef,Reef,November 2021
12/20/21,14:14:00,,387.464,,Santa Martha Reef,Reef,November 2021
12/20/21,14:24:00,,321.7522,,Santa Martha Reef,Reef,November 2021
12/20/21,14:34:00,,439.3004,,Santa Martha Reef,Reef,November 2021
12/20/21,14:44:00,,304.997,,Santa Martha Reef,Reef,November 2021
12/20/21,14:54:00,,356.048,,Santa Martha Reef,Reef,November 2021
12/20/21,15:04:00,,278.5552,,Santa Martha Reef,Reef,November 2021
12/20/21,15:14:00,,202.1096,,Santa Martha Reef,Reef,November 2021
12/20/21,15:24:00,,249.7572,,Santa Martha Reef,Reef,November 2021
12/20/21,15:34:00,,213.1052,,Santa Martha Reef,Reef,November 2021
12/20/21,15:44:00,,227.2424,,Santa Martha Reef,Reef,November 2021
12/20/21,15:54:00,,442.7038,,Santa Martha Reef,Reef,November 2021
10/23/21,14:50:00,,513.242835,,Santa Martha Bay,Bay,November 2021
10/23/21,15:00:00,,506.707075,,Santa Martha Bay,Bay,November 2021
10/23/21,15:10:00,,438.04446,,Santa Martha Bay,Bay,November 2021
10/23/21,15:20:00,,427.34958,,Santa Martha Bay,Bay,November 2021
10/23/21,15:30:00,,375.43485,,Santa Martha Bay,Bay,November 2021
10/23/21,15:40:00,,381.52499,,Santa Martha Bay,Bay,November 2021
10/23/21,15:50:00,,364.702835,,Santa Martha Bay,Bay,November 2021
10/23/21,16:00:00,,340.565085,,Santa Martha Bay,Bay,November 2021
10/23/21,16:10:00,,318.061275,,Santa Martha Bay,Bay,November 2021
10/23/21,16:20:00,,269.785775,,Santa Martha Bay,Bay,November 2021
10/23/21,16:30:00,,241.860255,,Santa Martha Bay,Bay,November 2021
10/23/21,16:40:00,,207.58465,,Santa Martha Bay,Bay,November 2021
10/23/21,16:50:00,,173.86607,,Santa Martha Bay,Bay,November 2021
10/23/21,17:00:00,,138.58782,,Santa Martha Bay,Bay,November 2021
10/23/21,17:10:00,,92.206205,,Santa Martha Bay,Bay,November 2021
10/23/21,17:20:00,,72.896005,,Santa Martha Bay,Bay,November 2021
10/23/21,17:30:00,,62.052585,,Santa Martha Bay,Bay,November 2021
10/23/21,17:40:00,,52.026135,,Santa Martha Bay,Bay,November 2021
10/23/21,17:50:00,,40.40288,,Santa Martha Bay,Bay,November 2021
10/23/21,18:00:00,,28.89103,,Santa Martha Bay,Bay,November 2021
10/23/21,18:10:00,,15.188215,,Santa Martha Bay,Bay,November 2021
10/23/21,18:20:00,,5.013225,,Santa Martha Bay,Bay,November 2021
10/23/21,18:30:00,,0.59416,,Santa Martha Bay,Bay,November 2021
10/23/21,18:40:00,,0.037135,,Santa Martha Bay,Bay,November 2021
10/24/21,6:20:00,,0.37135,,Santa Martha Bay,Bay,November 2021
10/24/21,6:30:00,,3.453555,,Santa Martha Bay,Bay,November 2021
10/24/21,6:40:00,,11.548985,,Santa Martha Bay,Bay,November 2021
10/24/21,6:50:00,,21.90965,,Santa Martha Bay,Bay,November 2021
10/24/21,7:00:00,,38.880345,,Santa Martha Bay,Bay,November 2021
10/24/21,7:10:00,,53.77148,,Santa Martha Bay,Bay,November 2021
10/24/21,7:20:00,,85.63331,,Santa Martha Bay,Bay,November 2021
10/24/21,7:30:00,,116.863845,,Santa Martha Bay,Bay,November 2021
10/24/21,7:40:00,,143.229695,,Santa Martha Bay,Bay,November 2021
10/24/21,7:50:00,,246.762075,,Santa Martha Bay,Bay,November 2021
10/24/21,8:00:00,,245.16527,,Santa Martha Bay,Bay,November 2021
10/24/21,8:10:00,,314.644855,,Santa Martha Bay,Bay,November 2021
10/24/21,8:20:00,,394.81932,,Santa Martha Bay,Bay,November 2021
10/24/21,8:30:00,,438.527215,,Santa Martha Bay,Bay,November 2021
10/24/21,8:40:00,,497.794675,,Santa Martha Bay,Bay,November 2021
10/24/21,8:50:00,,549.07811,,Santa Martha Bay,Bay,November 2021
10/24/21,9:00:00,,575.703905,,Santa Martha Bay,Bay,November 2021
10/24/21,9:10:00,,600.361545,,Santa Martha Bay,Bay,November 2021
10/24/21,9:20:00,,617.77786,,Santa Martha Bay,Bay,November 2021
10/24/21,9:30:00,,650.6052,,Santa Martha Bay,Bay,November 2021
10/24/21,9:40:00,,701.40588,,Santa Martha Bay,Bay,November 2021
10/24/21,9:50:00,,685.772045,,Santa Martha Bay,Bay,November 2021
10/24/21,10:00:00,,760.784745,,Santa Martha Bay,Bay,November 2021
10/24/21,10:10:00,,702.96555,,Santa Martha Bay,Bay,November 2021
10/24/21,10:20:00,,792.98079,,Santa Martha Bay,Bay,November 2021
10/24/21,10:30:00,,714.811615,,Santa Martha Bay,Bay,November 2021
10/24/21,10:40:00,,845.9353,,Santa Martha Bay,Bay,November 2021
10/24/21,10:50:00,,891.16573,,Santa Martha Bay,Bay,November 2021
10/24/21,11:00:00,,836.05739,,Santa Martha Bay,Bay,November 2021
10/24/21,11:10:00,,903.49455,,Santa Martha Bay,Bay,November 2021
10/24/21,11:20:00,,777.569765,,Santa Martha Bay,Bay,November 2021
10/24/21,11:30:00,,982.66637,,Santa Martha Bay,Bay,November 2021
10/24/21,11:40:00,,972.454245,,Santa Martha Bay,Bay,November 2021
10/24/21,11:50:00,,894.247935,,Santa Martha Bay,Bay,November 2021
10/24/21,12:00:00,,898.629865,,Santa Martha Bay,Bay,November 2021
10/24/21,12:10:00,,952.06713,,Santa Martha Bay,Bay,November 2021
10/24/21,12:20:00,,958.89997,,Santa Martha Bay,Bay,November 2021
10/24/21,12:30:00,,507.301235,,Santa Martha Bay,Bay,November 2021
10/24/21,12:40:00,,484.01759,,Santa Martha Bay,Bay,November 2021
10/24/21,12:50:00,,587.4757,,Santa Martha Bay,Bay,November 2021
10/24/21,13:00:00,,604.92915,,Santa Martha Bay,Bay,November 2021
10/24/21,13:10:00,,524.531875,,Santa Martha Bay,Bay,November 2021
10/24/21,13:20:00,,678.90207,,Santa Martha Bay,Bay,November 2021
10/24/21,13:30:00,,514.17121,,Santa Martha Bay,Bay,November 2021
10/24/21,13:40:00,,567.94269,,Santa Martha Bay,Bay,November 2021
10/24/21,13:50:00,,461.105295,,Santa Martha Bay,Bay,November 2021
10/24/21,14:00:00,,415.61492,,Santa Martha Bay,Bay,November 2021
10/24/21,14:10:00,,467.492515,,Santa Martha Bay,Bay,November 2021
10/24/21,14:20:00,,405.66274,,Santa Martha Bay,Bay,November 2021
10/24/21,14:30:00,,406.9996,,Santa Martha Bay,Bay,November 2021
10/24/21,14:40:00,,579.194595,,Santa Martha Bay,Bay,November 2021
10/24/21,14:50:00,,319.769485,,Santa Martha Bay,Bay,November 2021
10/24/21,15:00:00,,261.318995,,Santa Martha Bay,Bay,November 2021
10/24/21,15:10:00,,384.12444,,Santa Martha Bay,Bay,November 2021
10/24/21,15:20:00,,394.96786,,Santa Martha Bay,Bay,November 2021
10/24/21,15:30:00,,293.032285,,Santa Martha Bay,Bay,November 2021
10/24/21,15:40:00,,430.61746,,Santa Martha Bay,Bay,November 2021
10/24/21,15:50:00,,384.7186,,Santa Martha Bay,Bay,November 2021
10/24/21,16:00:00,,274.390515,,Santa Martha Bay,Bay,November 2021
10/24/21,16:10:00,,212.820685,,Santa Martha Bay,Bay,November 2021
10/24/21,16:20:00,,218.613745,,Santa Martha Bay,Bay,November 2021
10/24/21,16:30:00,,146.423305,,Santa Martha Bay,Bay,November 2021
10/24/21,16:40:00,,192.58211,,Santa Martha Bay,Bay,November 2021
10/24/21,16:50:00,,148.02011,,Santa Martha Bay,Bay,November 2021
10/24/21,17:00:00,,114.635745,,Santa Martha Bay,Bay,November 2021
10/24/21,17:10:00,,83.070995,,Santa Martha Bay,Bay,November 2021
10/24/21,17:20:00,,65.320465,,Santa Martha Bay,Bay,November 2021
10/24/21,17:30:00,,57.150765,,Santa Martha Bay,Bay,November 2021
10/24/21,17:40:00,,45.564645,,Santa Martha Bay,Bay,November 2021
10/24/21,17:50:00,,33.19869,,Santa Martha Bay,Bay,November 2021
10/24/21,18:00:00,,22.243865,,Santa Martha Bay,Bay,November 2021
10/24/21,18:10:00,,11.771795,,Santa Martha Bay,Bay,November 2021
10/24/21,18:20:00,,3.86204,,Santa Martha Bay,Bay,November 2021
10/24/21,18:30:00,,0.44562,,Santa Martha Bay,Bay,November 2021
10/24/21,18:40:00,,0.037135,,Santa Martha Bay,Bay,November 2021
10/25/21,6:20:00,,0.22281,,Santa Martha Bay,Bay,November 2021
10/25/21,6:30:00,,2.339505,,Santa Martha Bay,Bay,November 2021
10/25/21,6:40:00,,7.64981,,Santa Martha Bay,Bay,November 2021
10/25/21,6:50:00,,16.93356,,Santa Martha Bay,Bay,November 2021
10/25/21,7:00:00,,28.2226,,Santa Martha Bay,Bay,November 2021
10/25/21,7:10:00,,48.05269,,Santa Martha Bay,Bay,November 2021
10/25/21,7:20:00,,52.620295,,Santa Martha Bay,Bay,November 2021
10/25/21,7:30:00,,98.444885,,Santa Martha Bay,Bay,November 2021
10/25/21,7:40:00,,121.320045,,Santa Martha Bay,Bay,November 2021
10/25/21,7:50:00,,225.70653,,Santa Martha Bay,Bay,November 2021
10/25/21,8:00:00,,157.37813,,Santa Martha Bay,Bay,November 2021
10/25/21,8:10:00,,128.747045,,Santa Martha Bay,Bay,November 2021
10/25/21,8:20:00,,289.615865,,Santa Martha Bay,Bay,November 2021
10/25/21,8:30:00,,305.435375,,Santa Martha Bay,Bay,November 2021
10/25/21,8:40:00,,209.255725,,Santa Martha Bay,Bay,November 2021
10/25/21,8:50:00,,205.50509,,Santa Martha Bay,Bay,November 2021
10/25/21,9:00:00,,464.03896,,Santa Martha Bay,Bay,November 2021
10/25/21,9:10:00,,562.37244,,Santa Martha Bay,Bay,November 2021
10/25/21,9:20:00,,603.035265,,Santa Martha Bay,Bay,November 2021
10/25/21,9:30:00,,549.82081,,Santa Martha Bay,Bay,November 2021
10/25/21,9:40:00,,413.795305,,Santa Martha Bay,Bay,November 2021
10/25/21,9:50:00,,588.775425,,Santa Martha Bay,Bay,November 2021
10/25/21,10:00:00,,700.626045,,Santa Martha Bay,Bay,November 2021
10/25/21,10:10:00,,743.96259,,Santa Martha Bay,Bay,November 2021
10/25/21,10:20:00,,704.339545,,Santa Martha Bay,Bay,November 2021
10/25/21,10:30:00,,562.59525,,Santa Martha Bay,Bay,November 2021
10/25/21,10:40:00,,643.1782,,Santa Martha Bay,Bay,November 2021
10/25/21,10:50:00,,893.579505,,Santa Martha Bay,Bay,November 2021
10/25/21,11:00:00,,899.4097,,Santa Martha Bay,Bay,November 2021
10/25/21,11:10:00,,1013.0428,,Santa Martha Bay,Bay,November 2021
10/25/21,11:20:00,,883.14457,,Santa Martha Bay,Bay,November 2021
10/25/21,11:30:00,,960.868125,,Santa Martha Bay,Bay,November 2021
10/25/21,11:40:00,,971.488735,,Santa Martha Bay,Bay,November 2021
10/25/21,11:50:00,,826.142345,,Santa Martha Bay,Bay,November 2021
10/25/21,12:00:00,,945.122885,,Santa Martha Bay,Bay,November 2021
10/25/21,12:10:00,,795.65451,,Santa Martha Bay,Bay,November 2021
10/25/21,12:20:00,,699.92048,,Santa Martha Bay,Bay,November 2021
10/25/21,12:30:00,,798.03115,,Santa Martha Bay,Bay,November 2021
10/25/21,12:40:00,,854.92197,,Santa Martha Bay,Bay,November 2021
10/25/21,12:50:00,,739.50639,,Santa Martha Bay,Bay,November 2021
10/25/21,13:00:00,,810.991265,,Santa Martha Bay,Bay,November 2021
10/25/21,13:10:00,,827.51634,,Santa Martha Bay,Bay,November 2021
10/25/21,13:20:00,,838.025545,,Santa Martha Bay,Bay,November 2021
10/25/21,13:30:00,,775.267395,,Santa Martha Bay,Bay,November 2021
10/25/21,13:40:00,,797.919745,,Santa Martha Bay,Bay,November 2021
10/25/21,13:50:00,,624.722105,,Santa Martha Bay,Bay,November 2021
10/25/21,14:00:00,,665.53347,,Santa Martha Bay,Bay,November 2021
10/25/21,14:10:00,,531.141905,,Santa Martha Bay,Bay,November 2021
10/25/21,14:20:00,,551.52902,,Santa Martha Bay,Bay,November 2021
10/25/21,14:30:00,,505.70443,,Santa Martha Bay,Bay,November 2021
10/25/21,14:40:00,,593.86292,,Santa Martha Bay,Bay,November 2021
10/25/21,14:50:00,,522.229505,,Santa Martha Bay,Bay,November 2021
10/25/21,15:00:00,,503.810545,,Santa Martha Bay,Bay,November 2021
10/25/21,15:10:00,,478.37307,,Santa Martha Bay,Bay,November 2021
10/25/21,15:20:00,,411.23299,,Santa Martha Bay,Bay,November 2021
10/25/21,15:30:00,,376.066145,,Santa Martha Bay,Bay,November 2021
10/25/21,15:40:00,,341.71627,,Santa Martha Bay,Bay,November 2021
10/25/21,15:50:00,,353.67374,,Santa Martha Bay,Bay,November 2021
10/25/21,16:00:00,,88.418435,,Santa Martha Bay,Bay,November 2021
10/25/21,16:10:00,,61.04994,,Santa Martha Bay,Bay,November 2021
10/25/21,16:20:00,,53.734345,,Santa Martha Bay,Bay,November 2021
10/25/21,16:30:00,,111.962025,,Santa Martha Bay,Bay,November 2021
10/25/21,16:40:00,,177.765245,,Santa Martha Bay,Bay,November 2021
10/25/21,16:50:00,,157.08105,,Santa Martha Bay,Bay,November 2021
10/25/21,17:00:00,,119.12908,,Santa Martha Bay,Bay,November 2021
10/25/21,17:10:00,,72.004765,,Santa Martha Bay,Bay,November 2021
10/25/21,17:20:00,,55.591095,,Santa Martha Bay,Bay,November 2021
10/25/21,17:30:00,,47.97842,,Santa Martha Bay,Bay,November 2021
10/25/21,17:40:00,,41.628335,,Santa Martha Bay,Bay,November 2021
10/25/21,17:50:00,,31.230535,,Santa Martha Bay,Bay,November 2021
10/25/21,18:00:00,,20.312845,,Santa Martha Bay,Bay,November 2021
10/25/21,18:10:00,,11.06623,,Santa Martha Bay,Bay,November 2021
10/25/21,18:20:00,,3.78777,,Santa Martha Bay,Bay,November 2021
10/25/21,18:30:00,,0.51989,,Santa Martha Bay,Bay,November 2021
10/25/21,18:40:00,,0.037135,,Santa Martha Bay,Bay,November 2021
10/26/21,6:20:00,,0.111405,,Santa Martha Bay,Bay,November 2021
10/26/21,6:30:00,,1.33686,,Santa Martha Bay,Bay,November 2021
10/26/21,6:40:00,,5.681655,,Santa Martha Bay,Bay,November 2021
10/26/21,6:50:00,,12.18028,,Santa Martha Bay,Bay,November 2021
10/26/21,7:00:00,,28.44541,,Santa Martha Bay,Bay,November 2021
10/26/21,7:10:00,,35.463925,,Santa Martha Bay,Bay,November 2021
10/26/21,7:20:00,,38.32332,,Santa Martha Bay,Bay,November 2021
10/26/21,7:30:00,,91.72345,,Santa Martha Bay,Bay,November 2021
10/26/21,7:40:00,,116.00974,,Santa Martha Bay,Bay,November 2021
10/26/21,7:50:00,,140.333165,,Santa Martha Bay,Bay,November 2021
10/26/21,8:00:00,,132.906165,,Santa Martha Bay,Bay,November 2021
10/26/21,8:10:00,,199.0436,,Santa Martha Bay,Bay,November 2021
10/26/21,8:20:00,,288.798895,,Santa Martha Bay,Bay,November 2021
10/26/21,8:30:00,,304.507,,Santa Martha Bay,Bay,November 2021
10/26/21,8:40:00,,350.368725,,Santa Martha Bay,Bay,November 2021
10/26/21,8:50:00,,405.402795,,Santa Martha Bay,Bay,November 2021
10/26/21,9:00:00,,422.856245,,Santa Martha Bay,Bay,November 2021
10/26/21,9:10:00,,349.21754,,Santa Martha Bay,Bay,November 2021
10/26/21,9:20:00,,487.768225,,Santa Martha Bay,Bay,November 2021
10/26/21,9:30:00,,526.388625,,Santa Martha Bay,Bay,November 2021
10/26/21,9:40:00,,411.82715,,Santa Martha Bay,Bay,November 2021
10/26/21,9:50:00,,339.93379,,Santa Martha Bay,Bay,November 2021
10/26/21,10:00:00,,522.71226,,Santa Martha Bay,Bay,November 2021
10/26/21,10:10:00,,653.613135,,Santa Martha Bay,Bay,November 2021
10/26/21,10:20:00,,580.382915,,Santa Martha Bay,Bay,November 2021
10/26/21,10:30:00,,612.393285,,Santa Martha Bay,Bay,November 2021
10/26/21,10:40:00,,533.77849,,Santa Martha Bay,Bay,November 2021
10/26/21,10:50:00,,453.752565,,Santa Martha Bay,Bay,November 2021
10/26/21,11:00:00,,483.906185,,Santa Martha Bay,Bay,November 2021
10/26/21,11:10:00,,494.93528,,Santa Martha Bay,Bay,November 2021
10/26/21,11:20:00,,471.725905,,Santa Martha Bay,Bay,November 2021
10/26/21,11:30:00,,637.01379,,Santa Martha Bay,Bay,November 2021
10/26/21,11:40:00,,899.372565,,Santa Martha Bay,Bay,November 2021
10/26/21,11:50:00,,948.984925,,Santa Martha Bay,Bay,November 2021
10/26/21,12:00:00,,919.128385,,Santa Martha Bay,Bay,November 2021
10/26/21,12:10:00,,1083.413625,,Santa Martha Bay,Bay,November 2021
10/26/21,12:20:00,,1030.979005,,Santa Martha Bay,Bay,November 2021
10/26/21,12:30:00,,1002.34792,,Santa Martha Bay,Bay,November 2021
10/26/21,12:40:00,,1058.86739,,Santa Martha Bay,Bay,November 2021
10/26/21,12:50:00,,952.921235,,Santa Martha Bay,Bay,November 2021
10/26/21,13:00:00,,1015.159495,,Santa Martha Bay,Bay,November 2021
10/26/21,13:10:00,,834.94334,,Santa Martha Bay,Bay,November 2021
10/26/21,13:20:00,,774.48756,,Santa Martha Bay,Bay,November 2021
10/26/21,13:30:00,,870.51867,,Santa Martha Bay,Bay,November 2021
10/26/21,13:40:00,,836.87436,,Santa Martha Bay,Bay,November 2021
10/26/21,13:50:00,,758.59378,,Santa Martha Bay,Bay,November 2021
10/26/21,14:00:00,,683.06119,,Santa Martha Bay,Bay,November 2021
10/26/21,14:10:00,,671.4008,,Santa Martha Bay,Bay,November 2021
10/26/21,14:20:00,,724.318175,,Santa Martha Bay,Bay,November 2021
10/26/21,14:30:00,,658.62636,,Santa Martha Bay,Bay,November 2021
10/26/21,14:40:00,,648.191425,,Santa Martha Bay,Bay,November 2021
10/26/21,14:50:00,,598.54193,,Santa Martha Bay,Bay,November 2021
10/26/21,15:00:00,,567.86842,,Santa Martha Bay,Bay,November 2021
10/26/21,15:10:00,,500.72834,,Santa Martha Bay,Bay,November 2021
10/26/21,15:20:00,,444.246005,,Santa Martha Bay,Bay,November 2021
